Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page80,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 34, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page81,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 35, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page82,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 35, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page83,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 36, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page84,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 36, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page85,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 37, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page86,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 37, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page87,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 38, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page88,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 38, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page89,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 39, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page90,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 39, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page91,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 40, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page92,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 40, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page93,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 41, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page94,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 41, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
