Image,Caption,Rights
urn:cite:cp:cpgraec18.cpgraec18_img96,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 46, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img97,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 47, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img98,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 47, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img99,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 48, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img100,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 48, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img101,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 49, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img102,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 49, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img103,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 50, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img104,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 50, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img105,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 51, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img106,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 51, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img107,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 52, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img108,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 52, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img109,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 53, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img110,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 53, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img111,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 54, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img112,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 54, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img113,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 55, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img114,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 55, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img115,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 56, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img116,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 56, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img117,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 57, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img118,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 57, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img119,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 58, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img120,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 58, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img121,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 59, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img122,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 59, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
